DATABASE|AP01597	47ba33fb46ccc265cbfa3ca7378d9613	37	Pfam	PF00711	Beta defensin	2	35	2.7E-11	T	28-11-2025	IPR001855	Beta-defensin-like domain	GO:0005576(InterPro)|GO:0006952(InterPro)
DATABASE|AP01597	47ba33fb46ccc265cbfa3ca7378d9613	37	SUPERFAMILY	SSF57392	Defensin-like	2	36	3.6E-14	T	28-11-2025	-	-	-
DATABASE|AP01597	47ba33fb46ccc265cbfa3ca7378d9613	37	Gene3D	G3DSA:3.10.360.10	-	1	37	2.0E-17	T	28-11-2025	-	-	-
DATABASE|AP01597	47ba33fb46ccc265cbfa3ca7378d9613	37	SMART	SM00048	DEFSN_4	4	34	7.5E-8	T	28-11-2025	IPR006080	Beta/alpha-defensin, C-terminal	GO:0005576(InterPro)|GO:0006952(InterPro)
DATABASE|AP01597	47ba33fb46ccc265cbfa3ca7378d9613	37	FunFam	G3DSA:3.10.360.10:FF:000001	Beta-defensin 1	1	37	4.7E-16	T	28-11-2025	-	-	-
PRED|NP_495688.1_Male_Tail_tip_Retraction_Expression_[Caenorhabditis_elegans]|0.53|0.72	782440a98efbf8c87db8d44de15c82e3	101	PANTHER	PTHR34493	PROTEIN CBG13422-RELATED	7	92	4.9E-24	T	28-11-2025	-	-	-
PRED|NP_495688.1_Male_Tail_tip_Retraction_Expression_[Caenorhabditis_elegans]|0.53|0.72	782440a98efbf8c87db8d44de15c82e3	101	Pfam	PF25096	Domain of unknown function (DUF7808)	2	93	3.8E-33	T	28-11-2025	IPR056710	Domain of unknown function DUF7808	-
DATABASE|CAMPSQ13873_6265	68fce1273577e1e1baab4d18bdb103ac	15	SUPERFAMILY	SSF56502	gp120 core	1	15	9.42E-5	T	28-11-2025	IPR036377	Gp120 core superfamily	GO:0019031(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	PRINTS	PR00437	Small CXC cytokine family signature	47	65	2.7E-8	T	28-11-2025	IPR001089	CXC chemokine	GO:0005576(InterPro)|GO:0006955(InterPro)|GO:0008009(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	PRINTS	PR00437	Small CXC cytokine family signature	8	16	2.7E-8	T	28-11-2025	IPR001089	CXC chemokine	GO:0005576(InterPro)|GO:0006955(InterPro)|GO:0008009(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	PRINTS	PR00437	Small CXC cytokine family signature	24	45	2.7E-8	T	28-11-2025	IPR001089	CXC chemokine	GO:0005576(InterPro)|GO:0006955(InterPro)|GO:0008009(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	SUPERFAMILY	SSF54117	Interleukin 8-like chemokines	7	71	7.6E-16	T	28-11-2025	IPR036048	Chemokine interleukin-8-like superfamily	GO:0005576(InterPro)|GO:0006955(InterPro)|GO:0008009(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	Gene3D	G3DSA:2.40.50.40	-	5	73	2.2E-21	T	28-11-2025	-	-	-
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	SMART	SM00199	SCY_2	6	68	0.0035	T	28-11-2025	IPR001811	Chemokine interleukin-8-like domain	GO:0005576(InterPro)|GO:0006955(InterPro)|GO:0008009(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	CDD	cd00273	Chemokine_CXC	8	70	7.05519E-17	T	28-11-2025	IPR033899	CXC Chemokine domain	GO:0006935(InterPro)|GO:0006952(InterPro)|GO:0008009(InterPro)
PRED|NP_001119885.1_chemokine_(C-X-C_motif)_ligand_11_duplicate_8_precursor_[Danio_rerio]|0.97|0.92	b38d3b7478587a5ab665251257d8fe8b	82	Pfam	PF00048	Small cytokines (intecrine/chemokine), interleukin-8 like	8	68	4.9E-9	T	28-11-2025	IPR001811	Chemokine interleukin-8-like domain	GO:0005576(InterPro)|GO:0006955(InterPro)|GO:0008009(InterPro)
DATABASE|DBAASPR_9598_Thusin_A1,_ThsA1	b7065f529b07a60b69d1d1014a3bd021	38	Pfam	PF14867	Lantibiotic alpha	14	37	2.0E-5	T	28-11-2025	IPR029243	Lantibiotic alpha component	GO:0050830(InterPro)
DATABASE|CAMPSQ10626_LL-37	71dca1c9c1c2c8b9781139892a678dce	15	Pfam	PF12153	LPS binding domain of CAP18 (C terminal)	3	15	0.12	T	28-11-2025	IPR022746	Cathelicidin, antimicrobial peptide, C-terminal	GO:0042742(InterPro)
PRED|XP_042914444.1_uncharacterized_protein_CHLRE_17g705316v5_[Chlamydomonas_reinhardtii]|0.85|0.71	0a93a8b4735463c75a8203a15b7a62a6	73	PANTHER	PTHR30405	TRANSPOSASE	1	63	1.3E-15	T	28-11-2025	IPR051399	RNA-guided DNA endonucleases/Transposases	-
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	PANTHER	PTHR11442	HEMOGLOBIN FAMILY MEMBER	1	131	6.2E-50	T	28-11-2025	IPR050056	Hemoglobin and related oxygen transporters	GO:0004601(PANTHER)|GO:0005344(PANTHER)|GO:0005833(PANTHER)|GO:0019825(PANTHER)|GO:0020037(PANTHER)|GO:0031720(PANTHER)|GO:0031721(PANTHER)|GO:0031838(PANTHER)|GO:0042744(PANTHER)|GO:0043177(PANTHER)|GO:0072562(PANTHER)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	FunFam	G3DSA:1.10.490.10:FF:000001	Hemoglobin subunit beta	1	131	3.4E-70	T	28-11-2025	-	-	-
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	Pfam	PF00042	Globin	13	126	1.9E-28	T	28-11-2025	IPR000971	Globin	GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	PRINTS	PR00814	Beta haemoglobin signature	78	83	9.7E-40	T	28-11-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	PRINTS	PR00814	Beta haemoglobin signature	56	73	9.7E-40	T	28-11-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	PRINTS	PR00814	Beta haemoglobin signature	112	128	9.7E-40	T	28-11-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	PRINTS	PR00814	Beta haemoglobin signature	32	47	9.7E-40	T	28-11-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	PRINTS	PR00814	Beta haemoglobin signature	14	30	9.7E-40	T	28-11-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	Gene3D	G3DSA:1.10.490.10	Globins	1	131	2.4E-48	T	28-11-2025	IPR012292	Globin/Protoglobin	GO:0019825(InterPro)|GO:0020037(InterPro)
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	SUPERFAMILY	SSF46458	Globin-like	1	131	4.7E-45	T	28-11-2025	IPR009050	Globin-like superfamily	-
PRED|NP_032246.2_hemoglobin_beta_adult_t_chain_[Mus_musculus]|0.98|0.75	14addeaea9992c13c6759657ccd4e91a	131	CDD	cd08925	Hb-beta-like	1	117	2.85129E-71	T	28-11-2025	IPR002337	Hemoglobin, beta-type	GO:0005833(InterPro)|GO:0015671(InterPro)|GO:0020037(InterPro)
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	Gene3D	G3DSA:2.60.110.10	Thaumatin	54	154	1.3E-35	T	28-11-2025	IPR037176	Osmotin/thaumatin-like superfamily	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	Gene3D	G3DSA:2.60.110.10	Thaumatin	1	53	1.5E-9	T	28-11-2025	IPR037176	Osmotin/thaumatin-like superfamily	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	Pfam	PF00314	Thaumatin family	53	154	1.3E-33	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	Pfam	PF00314	Thaumatin family	14	52	2.8E-6	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	PIRSF	PIRSF002703	PR5	1	16	44.0	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	PIRSF	PIRSF002703	PR5	52	154	3.7E-39	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	PIRSF	PIRSF002703	PR5	5	54	3.3E-9	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	PANTHER	PTHR31048	OS03G0233200 PROTEIN	53	154	2.2E-43	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	SMART	SM00205	tha2	1	154	1.5E-43	T	28-11-2025	IPR001938	Thaumatin family	-
PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74	1f7256279819a878b624d79951b75814	154	SUPERFAMILY	SSF49870	Osmotin, thaumatin-like protein	1	154	1.83E-48	T	28-11-2025	IPR037176	Osmotin/thaumatin-like superfamily	-
PRED|XP_024303074.1_phospholipid_phosphatase_5_isoform_X7_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	Pfam	PF01569	PAP2 superfamily	7	75	6.9E-9	T	28-11-2025	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	-
PRED|XP_024303074.1_phospholipid_phosphatase_5_isoform_X7_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	SUPERFAMILY	SSF48317	Acid phosphatase/Vanadium-dependent haloperoxidase	4	89	3.27E-14	T	28-11-2025	IPR036938	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily	-
PRED|XP_024303074.1_phospholipid_phosphatase_5_isoform_X7_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	Gene3D	G3DSA:1.20.144.10	Phosphatidic acid phosphatase type 2/haloperoxidase	1	95	3.3E-16	T	28-11-2025	-	-	-
PRED|XP_024303074.1_phospholipid_phosphatase_5_isoform_X7_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	PANTHER	PTHR10165	LIPID PHOSPHATE PHOSPHATASE	1	87	1.2E-30	T	28-11-2025	IPR043216	Phosphatidic acid phosphatases-like	GO:0006644(PANTHER)|GO:0006644(InterPro)|GO:0008195(PANTHER)|GO:0016020(PANTHER)|GO:0046839(PANTHER)
PRED|NP_001341387.1_phospholipid_phosphatase_5_isoform_8_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	Pfam	PF01569	PAP2 superfamily	7	75	6.9E-9	T	28-11-2025	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	-
PRED|NP_001341387.1_phospholipid_phosphatase_5_isoform_8_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	SUPERFAMILY	SSF48317	Acid phosphatase/Vanadium-dependent haloperoxidase	4	89	3.27E-14	T	28-11-2025	IPR036938	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily	-
PRED|NP_001341387.1_phospholipid_phosphatase_5_isoform_8_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	Gene3D	G3DSA:1.20.144.10	Phosphatidic acid phosphatase type 2/haloperoxidase	1	95	3.3E-16	T	28-11-2025	-	-	-
PRED|NP_001341387.1_phospholipid_phosphatase_5_isoform_8_[Homo_sapiens]|0.58|0.8	9780e69689cb31e7916d3860ed11020c	107	PANTHER	PTHR10165	LIPID PHOSPHATE PHOSPHATASE	1	87	1.2E-30	T	28-11-2025	IPR043216	Phosphatidic acid phosphatases-like	GO:0006644(PANTHER)|GO:0006644(InterPro)|GO:0008195(PANTHER)|GO:0016020(PANTHER)|GO:0046839(PANTHER)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Gene3D	G3DSA:3.30.60.10	-	2	43	9.9E-14	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SMART	SM00270	ChitinBD_3	89	127	1.4E-15	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SMART	SM00270	ChitinBD_3	46	84	2.9E-13	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SMART	SM00270	ChitinBD_3	3	41	1.2E-11	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SMART	SM00270	ChitinBD_3	132	170	3.7E-10	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	CDD	cd00035	ChtBD1	133	168	1.88532E-4	T	28-11-2025	-	-	-
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	CDD	cd00035	ChtBD1	4	39	7.45865E-5	T	28-11-2025	-	-	-
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	CDD	cd00035	ChtBD1	89	125	3.63956E-5	T	28-11-2025	-	-	-
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SUPERFAMILY	SSF57016	Plant lectins/antimicrobial peptides	3	43	4.45E-9	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Gene3D	G3DSA:3.30.60.10	-	87	128	4.8E-16	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Gene3D	G3DSA:3.30.60.10	-	130	172	1.4E-11	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SUPERFAMILY	SSF57016	Plant lectins/antimicrobial peptides	132	172	6.09E-8	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Gene3D	G3DSA:3.30.60.10	-	44	86	4.9E-15	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SUPERFAMILY	SSF57016	Plant lectins/antimicrobial peptides	89	129	5.11E-11	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	CDD	cd00035	ChtBD1	46	82	4.23586E-5	T	28-11-2025	-	-	-
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Pfam	PF00187	Chitin recognition protein	133	170	2.7E-6	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Pfam	PF00187	Chitin recognition protein	46	84	4.4E-9	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Pfam	PF00187	Chitin recognition protein	3	41	6.9E-8	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	Pfam	PF00187	Chitin recognition protein	89	127	2.3E-9	T	28-11-2025	IPR001002	Chitin-binding, type 1	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	SUPERFAMILY	SSF57016	Plant lectins/antimicrobial peptides	46	87	8.51E-11	T	28-11-2025	IPR036861	Endochitinase-like superfamily	GO:0008061(InterPro)
PRED|XP_003575656.1_agglutinin_isolectin_3_[Brachypodium_distachyon]|1.0|0.94	5089ede7787150db64c637b388a812d3	187	PANTHER	PTHR47849	CHITIN-BINDING LECTIN 1	2	124	1.1E-47	T	28-11-2025	-	-	-
PRED|XP_030837037.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	Gene3D	G3DSA:1.10.132.110	Serum amyloid A protein	16	116	5.7E-34	T	28-11-2025	-	-	-
PRED|XP_030837037.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	SMART	SM00197	SAA_2	18	116	1.0E-46	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837037.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	PANTHER	PTHR23424	SERUM AMYLOID A	18	116	9.7E-15	T	28-11-2025	IPR052464	Synovial Proliferation Regulator	-
PRED|XP_030837037.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	PRINTS	PR00306	Serum amyloid A protein signature	21	40	5.2E-15	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837037.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	PRINTS	PR00306	Serum amyloid A protein signature	63	83	5.2E-15	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837037.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	Pfam	PF00277	Serum amyloid A protein	21	116	1.0E-34	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837038.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	Gene3D	G3DSA:1.10.132.110	Serum amyloid A protein	16	116	5.7E-34	T	28-11-2025	-	-	-
PRED|XP_030837038.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	SMART	SM00197	SAA_2	18	116	1.0E-46	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837038.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	PANTHER	PTHR23424	SERUM AMYLOID A	18	116	9.7E-15	T	28-11-2025	IPR052464	Synovial Proliferation Regulator	-
PRED|XP_030837038.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	PRINTS	PR00306	Serum amyloid A protein signature	21	40	5.2E-15	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837038.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	PRINTS	PR00306	Serum amyloid A protein signature	63	83	5.2E-15	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|XP_030837038.1_serum_amyloid_A-5_protein-like_[Strongylocentrotus_purpuratus]|0.82|0.8	92cb00dc527b03ae3af4321914dc4e67	116	Pfam	PF00277	Serum amyloid A protein	21	116	1.0E-34	T	28-11-2025	IPR000096	Serum amyloid A protein	GO:0005576(InterPro)
PRED|NP_001077509.1_EMBRYO_SURROUNDING_FACTOR-like_protein_[Arabidopsis_thaliana]|0.94|0.84	5b75392b9724b55562ca7e9d93e36de4	59	Pfam	PF18209	Embryo surrounding factor 1	3	58	7.3E-22	T	28-11-2025	IPR041608	Embryo surrounding factor 1, brassicaceae	GO:0010098(InterPro)
PRED|XP_002939172.2_40S_ribosomal_protein_S19_[Xenopus_tropicalis]|0.82|0.73	4b51003b033a08616587b24b40090d92	107	Pfam	PF01090	Ribosomal protein S19e	1	76	3.9E-27	T	28-11-2025	IPR001266	Small ribosomal subunit protein eS19	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)
PRED|XP_002939172.2_40S_ribosomal_protein_S19_[Xenopus_tropicalis]|0.82|0.73	4b51003b033a08616587b24b40090d92	107	Gene3D	G3DSA:1.10.10.10	-	1	106	1.6E-46	T	28-11-2025	IPR036388	Winged helix-like DNA-binding domain superfamily	-
PRED|XP_002939172.2_40S_ribosomal_protein_S19_[Xenopus_tropicalis]|0.82|0.73	4b51003b033a08616587b24b40090d92	107	PANTHER	PTHR11710	40S RIBOSOMAL PROTEIN S19	1	76	2.0E-38	T	28-11-2025	IPR001266	Small ribosomal subunit protein eS19	GO:0000028(PANTHER)|GO:0003723(PANTHER)|GO:0003735(InterPro)|GO:0003735(PANTHER)|GO:0005840(InterPro)|GO:0006412(InterPro)|GO:0022627(PANTHER)
PRED|XP_002939172.2_40S_ribosomal_protein_S19_[Xenopus_tropicalis]|0.82|0.73	4b51003b033a08616587b24b40090d92	107	SMART	SM01413	Ribosomal_S19e_2	1	103	1.6E-48	T	28-11-2025	IPR001266	Small ribosomal subunit protein eS19	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)
PRED|XP_002939172.2_40S_ribosomal_protein_S19_[Xenopus_tropicalis]|0.82|0.73	4b51003b033a08616587b24b40090d92	107	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	1	102	6.53E-40	T	28-11-2025	IPR036390	Winged helix DNA-binding domain superfamily	-
PRED|XP_002939172.2_40S_ribosomal_protein_S19_[Xenopus_tropicalis]|0.82|0.73	4b51003b033a08616587b24b40090d92	107	FunFam	G3DSA:1.10.10.10:FF:000118	40S ribosomal protein S19	1	79	5.7E-34	T	28-11-2025	-	-	-
DATABASE|AP02650	03f4bf06e84926e076f3c55d8cd5cda0	46	PANTHER	PTHR13645	DEFENSIN	1	45	8.8E-14	T	28-11-2025	-	-	GO:0005615(PANTHER)|GO:0006959(PANTHER)|GO:0042742(PANTHER)
DATABASE|AP02650	03f4bf06e84926e076f3c55d8cd5cda0	46	SUPERFAMILY	SSF57095	Scorpion toxin-like	1	46	1.59E-11	T	28-11-2025	IPR036574	Knottin, scorpion toxin-like superfamily	-
DATABASE|AP02650	03f4bf06e84926e076f3c55d8cd5cda0	46	FunFam	G3DSA:3.30.30.10:FF:000005	Defensin	1	46	5.3E-19	T	28-11-2025	-	-	-
DATABASE|AP02650	03f4bf06e84926e076f3c55d8cd5cda0	46	Gene3D	G3DSA:3.30.30.10	-	1	45	2.2E-20	T	28-11-2025	IPR036574	Knottin, scorpion toxin-like superfamily	-
DATABASE|AP02650	03f4bf06e84926e076f3c55d8cd5cda0	46	Pfam	PF01097	Arthropod defensin	13	45	1.4E-11	T	28-11-2025	IPR001542	Defensin, invertebrate/fungal	GO:0006952(InterPro)
DATABASE|AP02650	03f4bf06e84926e076f3c55d8cd5cda0	46	SMART	SM00505	gth_4	2	46	8.3E-4	T	28-11-2025	IPR003614	Knottin, scorpion toxin-like	GO:0006952(InterPro)
PRED|XP_009051334.1_hypothetical_protein_LOTGIDRAFT_60346_partial_[Lottia_gigantea]|0.92|0.7	daa283da191a287d5590d508746158b2	49	Pfam	PF10558	Mitochondrial 18 KDa protein (MTP18)	9	48	2.4E-4	T	28-11-2025	IPR019560	Mitochondrial 18kDa protein	-
